"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0141","AK0145","AK0164","AK0174","AK0175","Blank-1x"
"FA(20:1)",5.882389549612,7.57792130476891,238.585283712152,8.001668333879e-54,1.19784974958169e-50,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","FA",0,3379318.67854309,0,621.220035552979,0,0,0,0,3059.62016296387,0,0,7982.56058883667
"[TG(60:5)]_FA18:2",0.27518488945643,8.44939567958247,0.847163802565774,0.357355924389878,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",445272.35736084,544481.782806396,505897.299468994,608699.112762451,223758.094085693,797965.075714111,816796.922821045,319476.921478271,454302.251373291,399346.727111816,195868.896697998,38377.9424133301
"[TG(60:5)]_FA20:0",0.200312178939297,8.76469592859781,0.449902789533553,0.50238112167242,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",593173.060928345,947451.503860474,784041.818099976,680671.712875366,395796.44392395,612430.609542847,703650.80607605,637101.679992676,601694.797866821,683622.361312866,306220.458328247,24093.6617584229
"[TG(60:5)]_FA20:4",0.0245876418260573,8.41988003300944,0.00680888104829335,0.934236439927797,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",551628.475334167,562595.840522766,539676.333137512,540279.557991028,341708.641181946,472169.594276428,698070.318763733,388361.625160217,627254.464881897,508562.619224548,299156.90561676,15893.4211044312
"[TG(60:6)]_FA16:0",0.0538714797472937,6.78837499525852,0.0326630551419953,0.856580113125145,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",177936.431747437,162213.212493896,118809.009414673,163595.789505005,101058.527297974,160736.831619263,216236.63343811,129949.108016968,154809.069717407,136809.629959106,84452.7065124512,13776.6208953857
"[TG(60:6)]_FA16:1",0.0163646380364998,6.68724768934052,0.00301658064381626,0.956199483879238,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",163404.231994629,154364.092895508,110533.207397461,155731.850280762,92860.2462158203,141234.029998779,211837.455383301,122670.970092773,149300.350524902,128860.96988678,77314.545135498,12522.3609619141
"[TG(60:6)]_FA18:0",0.0908093248477101,7.63482943966943,0.0927316659549433,0.76073271411713,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",343610.585708618,341102.260025024,235978.417739868,310066.339126587,204076.294815063,300584.719192505,387836.028152466,249977.396743774,300161.319351196,268705.360565186,169475.39402771,13858.8809661865
"[TG(60:6)]_FA18:1",0.0586007613551542,6.94463296008096,0.038645591623208,0.844152450355752,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",183652.153701782,193719.774398804,140557.151046753,183350.99156189,95323.2670288086,168729.749893188,227376.118759155,130557.709686279,171295.03175354,149083.628494263,97496.5277557373,17771.9611358643
"[TG(60:6)]_FA18:2",0.087147701517415,6.74008127762588,0.0854094630528834,0.770096269023556,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",151820.11151123,172464.731567383,121811.549713135,162419.811309814,84682.8663024902,144489.648925781,198042.47366333,108812.687530518,139392.408599854,130080.109817505,83348.5669250488,16047.3212585449
"[TG(60:6)]_FA20:0",0.0111577076778767,8.40653855134093,0.00140254933830874,0.970125707773964,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",523169.942260742,543669.895263672,394491.389556885,502605.537963867,337174.427368164,444075.569702148,646130.120452881,367048.802825928,521573.655975342,435088.620056152,326652.781799316,35015.7626953125
"[TG(60:6)]_FA20:4",0.0521309479531178,8.09192447239204,0.0305887744057145,0.861160985881957,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",428254.809120178,463038.889900208,415101.454978943,438619.544456482,241305.320793152,404749.902427673,617235.151420593,322228.645042419,417855.925865173,399111.339790344,214679.077262878,16491.9011611938
"[TG(60:7)]_FA16:0",0.116692740545221,6.9167277419872,0.153025658271872,0.69566053838345,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",210178.533889771,164301.21232605,126441.59022522,196173.814193726,114145.028671265,194771.65284729,231906.935836792,139344.730667114,164668.272323608,153113.931625366,92749.4063720703,13591.2209014893
"[TG(60:7)]_FA16:1",0.00556348190702132,6.75249070382514,0.000348736673089434,0.985100776679548,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",175446.071014404,162652.930145264,116272.546875,165538.732269287,101397.787384033,159768.290466309,224542.055877686,132327.108673096,163060.272064209,143782.849960327,84613.146484375,10640.2607116699
"[TG(60:7)]_FA18:0",0.101464531719542,7.6704402827227,0.115739417837631,0.733702179841292,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",375288.383255005,307872.663406372,251813.538772583,342200.106033325,187736.153274536,321015.342178345,391322.829605103,255559.936782837,284104.757583618,286148.799484253,176916.752670288,14958.2611541748
"[TG(60:7)]_FA18:1",0.0882962353253421,7.1567162081322,0.0876744111160406,0.767154744178012,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",210028.594665527,231804.576095581,174108.332000732,219051.014968872,128957.688491821,209517.354446411,264836.396652222,153591.792526245,202717.173690796,190443.67300415,116362.809310913,16275.6611785889
"[TG(60:7)]_FA18:2",0.0966338247065163,6.92958783702274,0.104991475423503,0.745919954387494,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",176372.814758301,187795.811279297,141454.291259766,186980.653198242,98107.3461608887,166133.850463867,220528.037353516,122275.869842529,167629.473724365,142466.229644775,95036.626159668,18330.2813720703
"[TG(60:7)]_FA20:0",0.00702270596233996,8.37494689620995,0.000555668555932698,0.981193509748591,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",558494.860031128,572273.257446289,403037.408996582,531240.166046143,344034.383636475,469016.634185791,682124.709594727,372130.127410889,555893.609283447,471738.093994141,334453.003936768,17879.3813781738
"[TG(60:7)]_FA20:4",0.10873091575126,7.50631831549863,0.132885590472029,0.715458722829736,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",278864.417800903,305722.18309021,235689.555404663,311028.641586304,166495.989456177,270973.221939087,303776.822189331,250209.237319946,240699.395706177,254748.01499939,158184.232833862,15624.8811187744
"[TG(60:8)]_FA16:0",0.0258023257238465,6.65617969458752,0.00749772636566703,0.930997881851744,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",162014.551063538,149159.570014954,102102.18598175,148809.252113342,98869.627204895,137636.811073303,198844.132484436,115993.488014221,140562.049263,128895.769424438,82569.7856521606,12353.060874939
"[TG(60:8)]_FA16:1",0.139368851749172,6.92955905440472,0.218148333272438,0.640454431818278,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",217052.037017822,175715.69152832,127914.208724976,198621.152130127,115893.388977051,189848.493560791,227007.092193604,141238.62991333,160918.010650635,162505.27130127,90946.7875061035,13532.120880127
"[TG(60:8)]_FA18:0",0.0922903997841019,7.4172363351445,0.0957772110634778,0.756957233812101,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",279678.015060425,280644.798324585,216281.275741577,270600.438461304,168297.292709351,241284.638961792,339601.443283081,206546.353622436,247576.438980103,220849.29598999,141949.311279297,14938.8211212158
"[TG(60:8)]_FA18:1",0.101992172385719,7.19364675488737,0.116943266752514,0.732373704837379,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",240180.818435669,209172.275527954,168789.691848755,232339.977249146,113514.007156372,213613.914138794,262722.775588989,150527.869735718,183322.911270142,200373.915084839,115947.110671997,20124.0013885498
"[TG(60:8)]_FA18:2",0.121457020024162,7.13413214257727,0.165756848827414,0.683910695892328,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",219538.315841675,222943.196121216,166513.092666626,213618.755172729,127480.909561157,204496.51499939,258898.277481079,145588.709762573,197827.917739868,172764.172195435,114411.46836853,17157.9812774658
"[TG(60:8)]_FA20:0",-0.0241010289395271,8.14862567157291,0.0065487113843119,0.935502306795355,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",462478.338684082,473862.651123047,338086.066589355,450713.549560547,275212.536407471,384275.245300293,607047.713806152,316140.920898438,477799.63494873,388086.108612061,267780.160430908,20065.9614257812
"[TG(60:8)]_FA20:4",0.128271454323792,8.15180618458595,0.184849955546269,0.667237974465272,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",424764.575469971,576723.839599609,457351.874603271,456876.217529297,279221.978942871,384842.044921875,461698.97277832,406683.477203369,421276.553649902,435315.676055908,246397.317047119,14107.2810058594
"[TG(60:9)]_FA16:0",0.00998611928854725,6.60980499339766,0.00112344868739455,0.973261602814477,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",142491.82913208,138996.650177002,105099.707077026,139345.589569092,88306.3469543457,127708.629364014,187368.69229126,121639.508666992,131409.428527832,111018.807785034,75459.28515625,14348.5011291504
"[TG(60:9)]_FA16:1",0.0181719343740619,6.64334454953233,0.003719517415675,0.951368888158935,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",157547.951812744,147623.691009521,111410.606903076,145290.489685059,92301.026763916,139071.970825195,202514.954071045,112660.20715332,147256.811279297,129189.868286133,76910.1051940918,12058.180847168
"[TG(60:9)]_FA18:0",0.0714297934919889,7.18575128084809,0.0574016970372213,0.810650821645595,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",225500.677444458,243031.694992065,183052.311172485,230411.456375122,141037.669692993,203733.894760132,272832.539382935,188139.515945435,212266.913925171,187450.995559692,122956.809143066,13246.2209320068
"[TG(60:9)]_FA18:1",0.0359861296758199,7.00778182475072,0.0145810602416247,0.903887421917134,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",192630.651306152,183261.872558594,154141.51171875,193388.491027832,102026.525512695,165532.312133789,231600.516174316,140605.790771484,167552.513366699,165067.090332031,105447.706359863,19074.6215209961
"[TG(60:9)]_FA18:2",0.0839490823228905,7.18273628718106,0.0792622808002079,0.778299645019335,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",226955.314559937,209312.553741455,167527.590118408,239249.395904541,109624.065216064,216296.812774658,259106.597625732,149799.449249268,183186.254241943,202069.054718018,120582.208526611,19515.9013977051
"[TG(60:9)]_FA20:0",0.0346957783592165,7.5179368624649,0.0135547399368079,0.907315861464695,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",279819.018966675,303953.223617554,225799.871688843,279900.416427612,169213.612564087,250511.480575562,352363.144332886,216014.333786011,269685.479507446,247078.134902954,157823.909713745,18282.4812774658
"[TG(60:9)]_FA20:4",0.193547370217807,8.86863227035897,0.420110213517546,0.516882054990155,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","TAG",629607.140487671,1003096.40339661,858881.510879517,723063.670791626,425773.376968384,678430.477035522,757564.95463562,687757.953186035,651311.130386353,722211.545211792,346713.908859253,24504.1018218994
"1-O-behenoyl-Cer(d18:1/16:0)",0.0206168010349516,2.36483417823454,0.00477863522002053,0.944887993579714,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",1845.00012588501,355.480030059814,665.540061950684,590.940048217773,1898.70014953613,565.460063934326,901.600078582764,2120.38018417358,771.980072021484,267.340030670166,789.160083770752,3583.22024536133
"1-O-carboceroyl-Cer(d18:1/16:0)",-0.0539660693718725,2.49505298160697,0.0327880546545884,0.85630892615794,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",0,0,0,0,929.960052490234,0,0,438.69998550415,0,0,112.039985656738,4646.72036743164
"1-O-carboceroyl-Cer(d18:1/18:0)",0.0616247173274877,2.99134352140423,0.0426864353866563,0.836316825261239,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",3741.14017868042,2074.72015380859,2151.40021133423,1512.7201385498,4104.30032730103,1488.54008483887,2735.78020477295,5406.92052841187,975.720096588135,1051.08017349243,1513.4001159668,5040.74033355713
"1-O-cerotoyl-Cer(d18:1/16:0)",0.152877022092405,2.98698522575856,0.262125380687291,0.608663735499769,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",3472.70022964478,4076.54030609131,4501.00026702881,2603.32015991211,10015.7808418274,3740.28025054932,2012.88013458252,7060.12052154541,1596.56010055542,4584.50035858154,4941.16032791138,3809.96026992798
"1-O-cerotoyl-Cer(d18:1/18:0)",0.289494206160347,3.24675353887903,0.936390086614836,0.333207951415269,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",9094.06070327759,6292.36037063599,7905.74057006836,3324.72021865845,15217.8612632751,7191.80055236816,4347.44031143188,10816.2407302856,3751.12034606934,7287.16056060791,5879.00043106079,3463.60023498535
"1-O-eicosanoyl-Cer(d18:1/16:0)",-0.131677191420841,2.85073206328392,0.195526907646239,0.65835588500215,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",0,0,0,0,0,0,0,820.700103759766,0,0,0,6539.22041702271
"1-O-lignoceroyl-Cer(d18:1/16:0)",-0.00607262103103942,2.24983276307925,0.000414741850931932,0.983752035067811,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",620.140060424804,661.260059356689,210.840015411377,733.740055084229,1257.70008087158,619.240043640136,868.120059967041,1592.16010284424,336.700031280518,591.700023651123,344.52001953125,3428.30024719238
"1-O-myristoyl-Cer(d18:1/16:0)",0.107909063911851,2.4404512568061,0.130665056882862,0.717743479393681,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",1566.10013198853,1623.36009597778,1430.68009185791,977.500053405762,3544.12023162842,919.040031433105,1345.22006225586,2117.52014160156,1096.5400428772,1134.42009353638,1374.94008636475,3470.20026016235
"1-O-palmitoyl-Cer(d18:1/16:0)",-0.00362492792279483,2.91396339023716,0.000147848157212138,0.99029853507407,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",0,0,0,0,630.660083770752,0,0,0,0,0,0,6578.16040802002
"1-O-stearoyl-Cer(d18:1/16:0)",0.0257400413515383,2.42347827272258,0.00744899899700612,0.931221910085879,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",1705.12012481689,1259.86011505127,701.30005645752,1410.18008041382,2622.20017623901,1418.54011154175,1221.34008026123,2877.88021850586,763.420024871826,1126.52011489868,1333.70007324219,3474.08025360107
"1-O-tricosanoyl-Cer(d18:1/16:0)",0.073252810370905,2.29325233459699,0.060246786735263,0.806106308392654,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","Cer",1223.6801109314,296.120029449463,547.460033416748,510.760032653809,2185.36018371582,648.080043792725,1036.68006134033,1135.90008163452,460.720031738281,485.400032043457,729.220062255859,3450.98024368286
