lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0141,AK0145,AK0164,AK0174,AK0175,Blank-1x
FA(20:1),5.882389549612,7.577921304768907,238.58528371215226,8.001668333878998e-54,1.197849749581686e-50,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,FA,7964.540580749512,3387301.2391319275,7954.940528869629,8603.780624389648,7946.740524291992,7940.500556945801,7953.260528564453,7976.280590057373,11042.180751800535,7964.840518951416,7953.040557861328,7982.56058883667
15:0 Campesteryl ester_simulated | CE(16:0)_2,0.40718455814893434,10.204769765020261,1.8464825128066886,0.17419305377145353,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2037224.7944335935,2290665.289794922,2097052.1955566409,2198090.9572753906,819131.1392211914,2698124.3142089844,2232529.3186035156,1885534.850097656,2002967.8527832031,810840.9321746826,746897.0465087891,74475.86528015137
15:1 Campesteryl ester_simulated | CE(16:1),0.3461017936059124,9.789130297767562,1.3369411271032732,0.24757412777938492,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,1542870.7221679688,1550921.1469726563,1482237.663330078,1527319.0380859375,736405.7332763672,1717050.1225585938,1712369.3581542969,1362550.8513183594,1545880.4645996094,496332.3787384033,585429.0845947266,105928.06745910645
15:1 Campesteryl ester_simulated | CE(16:1)_2,0.3436631974178221,9.789280798005091,1.3182781023988346,0.2509013113964672,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,1534466.7041015625,1552640.9921875,1503473.9255371094,1559132.8061523438,746775.7130737305,1744490.0302734375,1713514.0598144531,1374413.7163085938,1545144.7319335938,513145.1174621582,611063.2645874023,90937.7061920166
16:0 Campesteryl ester | CE(17:0),0.4813547972537212,10.915154417082299,2.5731682144987644,0.10868985457630878,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3317541.8442382813,3862249.523864746,3496115.8087158203,3798682.013793946,1336091.0246276855,5003746.9607543945,3792445.016357422,3209998.538269043,3124272.61517334,1351385.968345642,1082542.8786010742,42455.54280471802
16:0 Campesteryl ester | CE(17:0)_2,0.4995281856376754,10.909150833933635,2.7691326971416856,0.09609821734435293,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3319410.4982910156,3887920.9923706055,3513842.349975586,3810893.78527832,1329058.0193481443,4999381.965209961,3785830.646972656,3213956.2883911133,3090413.958984375,1262863.6786270142,1077150.375213623,37469.84255218506
16:2 Campesteryl ester,0.5394530630938088,10.717293266223802,3.224208868703954,0.07255684814654048,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2881798.134765625,3417545.9243164063,3071638.707397461,3307019.251953125,1178049.5912780762,4564289.039428711,3246463.505126953,2853732.693359375,2611230.1533813477,1104001.699897766,876902.982208252,37548.18246459961
16:3 Campesteryl ester,0.5247520099484427,10.699035672164463,3.052724253735505,0.08060183725064347,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2809078.3034057617,3370828.850830078,3015819.7756347656,3274823.365753174,1153624.7742919922,4504572.306091309,3193075.5076293945,2799905.918334961,2577784.221862793,1121081.583908081,912040.8722076416,36631.20252227783
16:3 Stigmasteryl ester,0.47423514178700993,11.331685770862943,2.4983130391919985,0.11396831867996579,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,4722541.474975586,5191223.557739258,4720311.004638672,5171141.995483398,1801859.525909424,6217856.19934082,5264164.096069336,4274017.391723633,4371415.269836426,1737976.481918335,1331746.8444519043,39270.862632751465
17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester,0.35803415705674185,10.521223058774115,1.4301295859040692,0.23174329116283077,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2827588.4938964844,2836454.044311523,2569347.3151245117,2974549.9127197266,1081618.6657104492,2929759.022216797,3274551.235839844,2292816.494567871,2791366.5291748047,938510.9572601318,827868.0527648926,40736.10290145874
17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester_2,0.3193471527832516,10.539263452208075,1.1392675723473076,0.2858071463618333,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2818004.659301758,2841565.8818969727,2578812.216369629,2984571.0864257813,1109499.515838623,2912879.460876465,3302149.573364258,2308137.3458251953,2784091.3170776367,1093322.244857788,903870.2120361328,39267.14286804199
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester,0.4647535547814697,11.005585511846933,2.4002978808712214,0.12131214844965493,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3709307.35546875,4125866.0313720703,3659234.2077026367,4170613.143676758,1463308.743103027,4943435.3025512695,4290614.834838867,3357984.4942626953,3531801.342590332,1298646.615524292,1089313.1320495603,41545.86302566528
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester_2,0.47440775475315267,11.012851672645374,2.500113805697765,0.11383807143914164,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3727246.260742187,4115511.9108276367,3701962.595520019,4198412.090942383,1501868.7221374512,4971357.477966309,4286165.4921875,3395848.878540039,3519171.297973633,1259325.740600586,1105944.7153778076,42416.183071136475
18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated,0.4264703167918711,10.782328366917376,2.0240941159427166,0.15482122183738503,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3325030.56060791,3967283.6395874023,3089492.121520996,3672599.276123047,1351368.2366027832,3231594.5084228516,3721898.807617187,2706980.1061401367,3085711.058959961,1076433.2709655762,1131244.3202667236,39621.242710113525
18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated_2,0.4291564708060613,10.780805336278473,2.049466029886389,0.1522595828091517,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3305293.1350097656,3949305.086364746,3111396.023864746,3649054.770629883,1356532.7410430908,3225093.7380371094,3700601.955932617,2667169.887573242,3095907.1751098633,1103105.4275054932,1118057.414276123,43657.76313018799
18:1 Campesteryl ester,0.37153776523837007,11.029321543225263,1.5393134294863549,0.2147200287348271,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,4002003.9439697266,4477974.755187988,3672621.907043457,4339608.172363281,1518235.576385498,3820909.7244262695,4457279.874633789,3204196.690063477,3735554.5223999023,1552476.3158874512,1317252.875152588,44848.22304916382
18:3 Campesteryl ester,0.407100942418333,11.048607483513782,1.8457340084423777,0.17428037071237953,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,4045757.433959961,4580462.106201172,3777282.47265625,4373657.011108398,1635778.7589111328,3889693.0604248047,4498562.19140625,3280187.0474853516,3888413.565368652,1391218.4571380615,1236603.7670593262,43290.78319168091
19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester,0.33199127940675477,10.998700983004264,1.2307469676670735,0.2672618198233508,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3764108.4799804688,4299223.975830078,3506834.3146972656,3910540.182373047,1566165.8419189453,3599994.3747558594,4304577.845214844,2968690.8857421875,3709778.1760253906,1370820.9727172852,1475007.3790893557,112414.7484588623
19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester_2,0.348473096714059,10.988733966637982,1.355218528689874,0.244367874326212,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3772103.3747558594,4267086.477294922,3485958.0954589844,3889483.571777344,1569844.8201293943,3619095.571777344,4320930.723876953,2951843.696777344,3692719.8315429688,1473736.895324707,1295178.004821777,110329.76833724976
2-Hydroxymyristoylcarnitine | 3-hydroxytetradecanoylcarnitine,0.31685862799647674,8.898921899831755,1.1216626325440302,0.28956072765848945,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,683626.9583740234,552526.2526245117,581810.5565185547,673715.77099609375,504305.3756103515,1180923.685546875,587663.462097168,535128.9973754883,533576.4212646484,556161.2179870605,514811.8537597656,114115.06772994997
20:0 Campesteryl ester,0.2391165233497777,10.421995788696622,0.640366487983556,0.4235781177249856,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2559207.6220703125,2569923.3569335938,2290627.869873047,2371062.5517578125,1090242.490814209,2294392.154296875,3150041.2700195313,1934160.1706542969,2756263.453857422,783134.548828125,921191.6957702636,117365.78839111328
20:1 Campesteryl ester,0.23735319666619115,10.428808451376154,0.6309904813388139,0.4269922314897051,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2585693.243408203,2556160.831298828,2325912.201660156,2429942.8693847656,1107220.6676330566,2284697.7314453125,3151898.746826172,1934451.71484375,2746248.224609375,955419.111907959,876076.1404266357,107014.40713882446
20:3 Campesteryl ester,0.24924038245933924,10.442245494341426,0.6955239650851581,0.4042918066063861,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2648200.317138672,2575401.7612304688,2416128.0581054688,2507091.5747070313,1070385.4758911133,2289059.6540527344,3186958.637451172,2000263.3784179688,2770194.724609375,825778.3897399902,922979.9344787598,103799.04703521729
22:0 Campesteryl ester,0.2621813461089037,10.427643273300879,0.7693161861679982,0.3804286787586918,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3227203.8143615723,2258381.091522217,1693196.592254639,2998802.556945801,1114970.1255950928,2688782.0929870605,2410896.610839844,2021629.8032836912,2019985.7680664065,1843595.0082626345,1259787.6028251648,26874.302040100098
22:0 Sitosteryl ester,0.25653647002055424,10.627380251696461,0.7366750570145086,0.3907280621019946,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3713683.4240722656,2516179.9051208496,2052731.3544311523,3368838.2041015625,1201522.3281555176,2908136.5516967773,2795100.083984375,2305809.6557006836,2363449.1513061523,2001691.2339324951,1378686.5291137695,77169.50589370728
22:1 Campesteryl ester,0.2545922619778335,10.358869710718864,0.7255945005090325,0.3943149203124094,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3069855.1212768555,2170895.898162842,1659973.790374756,2829398.5095825195,1046323.8808441162,2518530.7825012207,2324506.41104126,1919642.534362793,1956467.0634765625,1760836.3568496704,1186487.747138977,26758.60181045532
22:1 Stigmasteryl ester | 22:2 Sitosteryl ester,0.26281259677670854,10.651850558372464,0.7730103902758856,0.37928737214899244,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3794284.665195465,2604869.396572113,2143438.368488312,3483556.3550338745,1182742.1558151245,2987162.623451233,2909091.0460090637,2369999.6730041504,2432624.3164367676,2027459.1523361208,1369158.2368087769,59661.04486465454
22:2 Campesteryl ester,0.2322103132914954,10.078384478403404,0.6040356099911153,0.4370423875188084,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2365301.4923095703,1799011.9351501465,1467633.4023132324,2213065.8686828613,907571.1602172852,2034675.3281555176,2011770.014160156,1548088.1864624023,1727326.5692596436,1386780.177696228,939149.0082626344,28828.601886749268
22:2 Stigmasteryl ester | 22:3 Sitosteryl ester,0.27422302149421,10.637913202302755,0.8412885153848033,0.3590285146565476,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3810795.3693237305,2620927.4714050293,2133095.015319824,3454421.276412964,1198484.371307373,3035190.985107422,2890166.1306915283,2387638.347885132,2431595.019012451,2056433.287826538,1316201.6140670776,31807.14225769043
22:3 Campesteryl ester,0.24284786517765058,9.223998243984603,0.6604296242176133,0.41640831074985657,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,1176950.5936889648,1122353.1481933594,1010147.7665710448,1157966.298675537,418789.3702850342,1055338.5877075195,1436986.746520996,890991.3828125,1215960.052581787,398431.869720459,352538.42739868164,25816.88180923462
22:3 Stigmasteryl ester,0.26947329056512853,10.551218069891497,0.8125191761905626,0.3673765021357136,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,3538824.911529541,2437344.05462265,1914662.7027130127,3263354.667663574,1201693.105064392,2904160.380279541,2650584.307250977,2219341.1036376953,2234915.5794677734,1959236.8727340696,1335641.699344635,29448.982093811035
3-hydroxyarachidonoylcarnitine,0.35389175607202267,10.086899994073676,1.3974261739281246,0.23715498874946245,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,1615659.7485351563,1260706.2974853516,1263232.9755859375,1577737.2863769531,1192835.4344482422,2776808.0036621094,1264454.9786376953,1226450.555419922,1258064.9012451172,1302493.4931640625,1120644.2983398438,247831.9576034546
3-hydroxyeicosanoylcarnitine | Cervonyl carnitine,0.30277701381410616,9.709875831560097,1.0246645427396288,0.3114151159705071,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,1430927.6659545898,1000691.2673950196,944104.31298828125,1132979.3279418943,955502.7790527344,2187316.1685791016,1018939.8876342772,974609.2042236328,1013067.4606323242,1107615.534423828,930500.2911987304,140317.9097480774
3-hydroxylinoleoylcarnitine,0.22738031699246478,11.75940083802837,0.5792547561286483,0.4466045810674904,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,4741744.404907227,4745799.526245117,4365227.45300293,4478813.756469727,5424324.594116211,8339720.1181640625,5080935.432739258,3755488.9732666016,5201880.256713867,3995793.8782958984,4702261.859130859,259128.27826309204
3-hydroxypalmitoleoylcarnitine | Heptadecanoyl carnitine,0.2623867199300133,11.27975382773973,0.7705179623299037,0.3800568642233021,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,3236536.6755371094,2736186.072265625,2658867.3598632813,2975819.9208984375,3437448.0068359375,5664126.8125,3025970.2006835938,2565661.3549804688,3068166.078125,2327843.1586914063,3155632.5205078125,638254.4590263367
Arachidyl carnitine | O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine,0.35730925897644694,10.192546432262494,1.4243773985363077,0.23268424638003943,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,1703905.0939941406,1265450.1817626953,1334843.5915527344,1574963.1228027344,1305729.0169677734,3068660.701171875,1351702.4118652344,1218282.745361328,1247825.5977783203,1338478.732055664,1319755.1290283203,292378.04011917114
CE(12:0),0.19434195704049367,8.023162754723689,0.42355260407202877,0.5151696659656291,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,471268.27630615234,465737.71697998047,389253.7262573242,441917.8123779297,194175.07411956787,407434.0056152344,598244.0633544922,398535.74908447266,455271.31329345703,148931.1300354004,168155.63229370117,39510.122787475586
CE(12:0)_2,0.18110779437655355,7.9588055308575045,0.3679688736137905,0.5441134929315302,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,458960.1551513672,449034.6315917969,376567.6844482422,420603.6680908203,179248.3526916504,389112.5859375,591483.5,385664.7283935547,456787.8705444336,147104.23055267334,141982.01022338867,35601.32247543335
CE(14:0),0.18025153954830583,7.781946027460121,0.3645051749481354,0.5460147605433436,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,408192.8278808594,378208.78729248047,331379.9051513672,374032.8856201172,157515.33116149902,348061.6057739258,483184.1337585449,352738.62506103516,402353.0107421875,115021.12748718262,144252.42919921875,33731.72247314453
CE(14:1),0.1471305678636856,7.83326532580329,0.2430783975541999,0.6219915214125095,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,425408.9488220215,390806.02716064453,346504.4039916992,385376.1858520508,154538.83144378662,357291.26708984375,514558.01794433594,366456.5667114258,413623.6901245117,135030.92964935303,150148.43026733398,33754.40241241455
